,label,text,text_clean,Soeken M,Choi C,Ejlali A,D'angelo G,Anand K,Miller B,Niu X,Chou PH,Hu W,Plessl C,Lantz V,Rodríguez ND,Wang Z,West R,Fei Y,Abouelella F,Kaldeli E,Santinelli L,Misler M,Bacivarov I,Park KJ,Guntur S,Velickovic N,Wu T,Vitek J,Root M,Hawkins W,Hsiung PA,Curley E,Kostakos V,Bueno D,Mu J,Ishizaka K,Trummer R,Vandeputte F,Deng Q,Meratnia N,Patti D,Coulson G,Dash A,Penserini L,Hoke S,Chang E,Nahrstedt K,Seviora RE,Steenkiste P,Whalley DB,Hattangady S,Ykman-Couvreur C,Aldini A,Xiang H,Karellas A,Dong H,Rocca P,Oliveri G,Hu RQ,Ghayvat H,Gui X,Alkar AZ,Chiavedale C,Pedrasa MA,Jae Chul Moon,Al-Rousan M,Kundur D,Cabrer MR,Bjelica MZ,Lopes RD,Arni J,Santos-Perez M,Chang CK,Tan F,Bu L,Clapperton G,Kwon WH,Galloway S,Marusic S,Hwang Z,Seungho Baek,Perera C,Horiike Y,Faulkner R,Newsome J,Qiao C,Aghajan H,Bose S,Rungger M,Sheng W,Liang X,Guo T,O'Connor NE,Yin Y,Lee W,Billis AS,Skoldström P,Palazzi CE,Huh J,Wendorf RG,Boger J,Chon Y,Youbing Zhang,Mitchell R,Cavdar IH,Chow M,Caraiscos C,Harrison MD,Hüssy J,Mateias C,Nicolescu A,Lien SY,Treur J,Rialle V,Vlahavas I,Paola A,Gu M,Sonntag C,Rodríguez-Covili J,Peoble L,Sánchez-Venzalá JI,Munaro M,Chuang SN,Roussaki I,Fricke R,Becker C,Lewis D,Stevens T,publication_date_2003,publication_date_2007 
224,0,"A Robust Mechanism for Adaptive Scheduling of Multimedia Applications We propose an adaptive scheduling technique to schedule highly dynamic multimedia tasks on a CPU. We use a combination of two techniques: the first one is a feedback mechanism to track the resource require- ments of the tasks based on ``local'' observations. The second one is a mechanism that operates with a ``global'' visibility, reclaiming unused bandwidth. The combination proves very effective: resource reclaim- ing increases the robustness of the feedback, while the identification of the correct bandwidth made by the feedback increases the effectiveness of the reclamation. We offer both theoretical results and an extensive experimental validation of the approach. Design,  Performance,  Experimentation",a robust mechanism for adaptive scheduling of multimedia applications we propose an adaptive scheduling technique to schedule highly dynamic multimedia tasks on a cpu we use a combination of two techniques the first one is a feedback mechanism to track the resource require ments of the tasks based on local observations the second one is a mechanism that operates with a global visibility reclaiming unused bandwidth the combination proves very effective resource reclaim ing increases the robustness of the feedback while the identification of the correct bandwidth made by the feedback increases the effectiveness of the reclamation we offer both theoretical results and an extensive experimental validation of the approach design performance experimentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
225,0,"Adaptive and Radio-Agnostic QoS for Body Sensor Networks [] Body sensor networks, adaptive QoS, asymmetric architecture, bandwidth, virtual MAC",adaptive and radio agnostic qos for body sensor networks body sensor networks adaptive qos asymmetric architecture bandwidth virtual mac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
226,0,"Compiler-Supported Thread Management for Multithreaded Network Processors [] CPU scheduling, compiler optimizations, network processors, real-time scheduling",compiler supported thread management for multithreaded network processors cpu scheduling compiler optimizations network processors real time scheduling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
227,0,"A Survey of Hard Real-time Scheduling for Multiprocessor Systems [] Hard real-time scheduling, global scheduling, multicore, multiprocessor, partitioned scheduling",a survey of hard real time scheduling for multiprocessor systems hard real time scheduling global scheduling multicore multiprocessor partitioned scheduling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
228,0,"Memory Access Optimization in Compilation for Coarse-grained Reconfigurable Architectures [] Coarse-grained reconfigurable architecture, Compilation, array mapping, bank conflict, multibank memory",memory access optimization in compilation for coarse grained reconfigurable architectures coarse grained reconfigurable architecture compilation array mapping bank conflict multibank memory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
229,0,"Behavior-based Adaptive Call Predictor [] Prediction, behavior, call logs, call matrix, convergence time, trace distance",behavior based adaptive call predictor prediction behavior call logs call matrix convergence time trace distance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
230,0,"Applying Dynamic Reconfiguration in the Mobile Robotics Domain: A Case Study on Computer Vision Algorithms [] FPGA, Mobile robots, color recognition, computer vision, dynamic reconfiguration",applying dynamic reconfiguration in the mobile robotics domain a case study on computer vision algorithms fpga mobile robots color recognition computer vision dynamic reconfiguration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
231,0,"Scheduling Real-time Garbage Collection on Uniprocessors [] Joint scheduling, real-time garbage collection",scheduling real time garbage collection on uniprocessors joint scheduling real time garbage collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
232,0,"A Metric for Quantifying Similarity Between Timing Constraint Sets in Real-Time Systems [] Timing constraints, constraint satisfaction, quality of service, real-time systems, scheduling, timing constraint feasibility region, timing constraint similarities",a metric for quantifying similarity between timing constraint sets in real time systems timing constraints constraint satisfaction quality of service real time systems scheduling timing constraint feasibility region timing constraint similarities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
233,0,"Thread Warping: Dynamic and Transparent Synthesis of Thread Accelerators [] FPGA, embedded systems, reconfigurable computing, runtime optimizations, synthesis",thread warping dynamic and transparent synthesis of thread accelerators fpga embedded systems reconfigurable computing runtime optimizations synthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
234,0,"Application-specific Service Technologies for Commodity Operating Systems in Real-time Environments [] System extensibility, predictability",application specific service technologies for commodity operating systems in real time environments system extensibility predictability,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
235,0,"Closed-loop--based Self-adaptive Hardware/Software-Embedded Systems: Design Methodology and Smart Cam Case Study [] HW SW codesign, QoS, RTOS, Self-adaptive embedded systems, control-theory, image processing",closed loop based self adaptive hardware software embedded systems design methodology and smart cam case study hw sw codesign qos rtos self adaptive embedded systems control theory image processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
236,0,"Nonutilization Bounds and Feasible Regions for Arbitrary Fixed-priority Policies [] Real-time scheduling, aperiodic tasks, real-time systems, schedulability analysis, utilization bounds",nonutilization bounds and feasible regions for arbitrary fixed priority policies real time scheduling aperiodic tasks real time systems schedulability analysis utilization bounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
237,0,"Overhead-aware Energy Optimization for Real-time Streaming Applications on Multiprocessor System-on-Chip [] MPSoC, Real-time, energy optimization, overhead-aware, streaming applications, task scheduling",overhead aware energy optimization for real time streaming applications on multiprocessor system on chip mpsoc real time energy optimization overhead aware streaming applications task scheduling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
238,0,"AutoHome: An Autonomic Management Framework for Pervasive Home Applications [] Autonomic computing, framework, pervasive computing, service-oriented computing",autohome an autonomic management framework for pervasive home applications autonomic computing framework pervasive computing service oriented computing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
239,0,"Deterministic Finite Automata Characterization and Optimization for Scalable Pattern Matching [] Pattern matching, deterministic finite automata, encoding optimization",deterministic finite automata characterization and optimization for scalable pattern matching pattern matching deterministic finite automata encoding optimization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
240,0,"Energy-efficient Congestion Detection and Avoidance in Sensor Networks [] Sensor networks, congestion control",energy efficient congestion detection and avoidance in sensor networks sensor networks congestion control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
241,0,"Formal Specification and Verification of Ubiquitous and Pervasive Systems [] Formal specification, methodologies and tools, ubiquitous and pervasive safety-critical applications",formal specification and verification of ubiquitous and pervasive systems formal specification methodologies and tools ubiquitous and pervasive safety critical applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
242,0,"Dynamic Alteration Schemes of Real-time Schedules for I/O Device Energy Efficiency [] DPM, Dynamic power management, power-aware computing, real-time scheduling, real-time systems",dynamic alteration schemes of real time schedules for i o device energy efficiency dpm dynamic power management power aware computing real time scheduling real time systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
243,0,"Parametric Timing Analysis and Its Application to Dynamic Voltage Scaling [] Real-time systems, dynamic voltage scaling, timing analysis, worst-case execution time",parametric timing analysis and its application to dynamic voltage scaling real time systems dynamic voltage scaling timing analysis worst case execution time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
244,0,"Reliability-aware Dynamic Energy Management in Dependable Embedded Real-time Systems [] Power management, dynamic voltage scaling",reliability aware dynamic energy management in dependable embedded real time systems power management dynamic voltage scaling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
245,0,"Scratchpad Memory Allocation for Data Aggregates via Interval Coloring in Superperfect Graphs [] SPM allocation, Scratchpad memory, interference graph, interval coloring, superperfect graph",scratchpad memory allocation for data aggregates via interval coloring in superperfect graphs spm allocation scratchpad memory interference graph interval coloring superperfect graph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
246,0,"Tightening the Bounds on Feasible Preemptions [] Real-time systems, cache-related preemption delay, data caches, preemptions, timing analysis, worst-case execution time",tightening the bounds on feasible preemptions real time systems cache related preemption delay data caches preemptions timing analysis worst case execution time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
247,0,"Scheduling and Placement of Hardware/Software Real-Time Relocatable Tasks in Dynamically Partially Reconfigurable Systems [] Dynamically partially reconfigurable systems, hardware resource utilization, placement, relocatable hardware-software tasks, scheduling",scheduling and placement of hardware software real time relocatable tasks in dynamically partially reconfigurable systems dynamically partially reconfigurable systems hardware resource utilization placement relocatable hardware software tasks scheduling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
248,0,"FPGA-Array with Bandwidth-Reduction Mechanism for Scalable and Power-Efficient Numerical Simulations Based on Finite Difference Methods [] FPGAs, Finite difference methods, reconfigurable computing, scalable array",fpga array with bandwidth reduction mechanism for scalable and power efficient numerical simulations based on finite difference methods fpgas finite difference methods reconfigurable computing scalable array,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
249,0,"A Framework for Flexible Scheduling in the RTSJ [] RTSJ, Scheduling framework, flexible scheduling",a framework for flexible scheduling in the rtsj rtsj scheduling framework flexible scheduling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
250,0,"A Real-time Java Chip-multiprocessor [] Java processor, Real-time system, multiprocessor, shared memory, worst-case execution time",a real time java chip multiprocessor java processor real time system multiprocessor shared memory worst case execution time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
251,0,"Measuring and Policing Blocking Times in Real-time Systems [] POSIX standard, Real-time specification for Java, error detection, timing errors",measuring and policing blocking times in real time systems posix standard real time specification for java error detection timing errors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
252,0,"No-Heap Remote Objects for Distributed Real-time Java [] DRTSJ, RTSJ, Real-time Java, distributed real-time Java, real-time remote objects, region-based memory management",no heap remote objects for distributed real time java drtsj rtsj real time java distributed real time java real time remote objects region based memory management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
253,0,"Nonblocking Real-time Garbage Collection [] Garbage collection, nonblocking copying, real-time, root scanning",nonblocking real time garbage collection garbage collection nonblocking copying real time root scanning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
254,0,"RaPTEX: Rapid Prototyping Tool for Embedded Communication Systems [] RaPTEX, TinyOS, Wireless sensor networks, analytical performance modeling, rapid prototyping tool, real code simulation",raptex rapid prototyping tool for embedded communication systems raptex tinyos wireless sensor networks analytical performance modeling rapid prototyping tool real code simulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
255,0,"Recovering from Distributable Thread Failures in Distributed Real-time Java [] Distributed, Java, distributable thread, distributed scheduling, real-time, thread integrity",recovering from distributable thread failures in distributed real time java distributed java distributable thread distributed scheduling real time thread integrity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
256,0,"Concept-based Partitioning for Large Multidomain Multifunctional Embedded Systems [] Codesign, UML, embedded system design, product families, system evolution, system partitioning",concept based partitioning for large multidomain multifunctional embedded systems codesign uml embedded system design product families system evolution system partitioning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
257,0,"Low-power TinyOS Tuned Processor Platform for Wireless Sensor Network Motes [] Embedded system design, Wireless Sensor Network, hardware-software codesign, low power processor",low power tinyos tuned processor platform for wireless sensor network motes embedded system design wireless sensor network hardware software codesign low power processor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
