,label,text,text_clean,Badre AN,Ramamurthy K,John BE,Sahoo RK,Moreira JE,Huo M,Saint-Paul R,Bateman S,McCalla G,Pechenizkiy M,Rozinat A,Raghunathan V,Aalst WM,Perimal-Lewis L,Hatala M,Oliveira TC,e Abreu FB,Azevedo LG,Camargo V,Krogen ET,Yang S,Sun L,Xiong H,Marsic I,Heinimann H,Wiesmann D,Wei CP,Faber NR,Wombacher A,Ghannouchi SA,Lamine E,Montani S,Chebel-Morello B,Tax N,Wu B,Luo B,Epure EV,Espen Ingvaldsen J,Hayase T,Laga N,Masse P,Mendy G,Hicheur Cairns A,Saoud NB,Gunther CW,Wang J,Czarnecki K,Arora C,Esfahani FS,Sulaiman MN,Udzir NI,Renard M,Beillard B,Lalande M,Ren F,Wijesekera D,Rosen D,Wickboldt JA,Gaspary LP,Trastour D,Kramer W,Cho M,Krathu W,Hug C,Deneckére R,Brinkkemper S,Ghose A,Narendra NC,Yan J,Han JS,Song YJ,publication_date_2010,publication_date_2015,publication_date_2016 
61,0,"Semantic Process Mining Towards Discovery and Enhancement of Learning Model Analysis Process mining algorithms use event logs to learn and reason about processes by technically coupling event history data and process models. During the execution of a learning process, several events occur which are of interest and/or necessary for completing and achieving a learning goal. The work in this paper describes a Semantic Process Mining approach directed towards automated learning. The proposed approach involves the extraction of process history data from learning execution environments, which is then followed by submitting the resulting eXtensible Event Streams (XES) and Mining eXtensible Markup Language (MXML) format to the process analytics environment for mining and further analysis. The XES and MXML data logs are enriched by using Semantic Annotations that references concepts in an Ontology specifically designed for representing learning processes. This involves the identification and modelling of data about different users. The approach focuses on augmenting information values of the resulting model based on individual learner profiles. A series of validation experiments were conducted in order to prove how Semantic Process Mining can be utilized to address the problem of analyzing concepts and relationships amongst learning objects, which also aid in discovering new and enhancement of existing learning processes. To this end, we demonstrate how data from learning processes can be extracted, semantically prepared, and transformed into mining executable formats for improved analysis. data mining, learning (artificial intelligence), ontologies (artificial intelligence), XML, semantic process mining algorithm, learning model analysis, automated learning, resulting extensible event streams, XES, mining extensible markup language, MXML, semantic annotations, ontology, Data mining, Semantics, Cognition, Ontologies, Data models, Context, History, process model, learning process, semantic annotation, ontology, process mining, event logs",semantic process mining towards discovery and enhancement of learning model analysis process mining algorithms use event logs to learn and reason about processes by technically coupling event history data and process models during the execution of a learning process several events occur which are of interest and or necessary for completing and achieving a learning goal the work in this paper describes a semantic process mining approach directed towards automated learning the proposed approach involves the extraction of process history data from learning execution environments which is then followed by submitting the resulting extensible event streams xes and mining extensible markup language mxml format to the process analytics environment for mining and further analysis the xes and mxml data logs are enriched by using semantic annotations that references concepts in an ontology specifically designed for representing learning processes this involves the identification and modelling of data about different users the approach focuses on augmenting information values of the resulting model based on individual learner profiles a series of validation experiments were conducted in order to prove how semantic process mining can be utilized to address the problem of analyzing concepts and relationships amongst learning objects which also aid in discovering new and enhancement of existing learning processes to this end we demonstrate how data from learning processes can be extracted semantically prepared and transformed into mining executable formats for improved analysis data mining learning artificial intelligence ontologies artificial intelligence xml semantic process mining algorithm learning model analysis automated learning resulting extensible event streams xes mining extensible markup language mxml semantic annotations ontology data mining semantics cognition ontologies data models context history process model learning process semantic annotation ontology process mining event logs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
62,0,"Application of process mining techniques for innovation analysis and support Innovation processes can be defined as sets of goal-driven activities, deeply influenced by human experience and behavior. With respect to traditional, structured operational processes, they present an high degree of uncertainty and heterogeneity with little or no structure. As a consequence, traditional business intelligence tools are mostly not suitable for innovation processes. Although the innovation promotion has become one of the hottest topic in business economy in last decades and its importance in organization growth is widely recognized, currently there are not proposal in Literature for the automatic analysis of innovation activities performed by an organization. Our research is hence aimed to investigate such activities and their corresponding innovation processes, by taking into account the way in which they are really performed in organization daily job. In the present work we briefly sketch the main issues related to innovation activities and their automatic support, firstly considering the current state of the art in Literature and then describing the main ideas of our proposal. competitive intelligence, data mining, economics, innovation management, process mining techniques, innovation analysis, innovation process, goal-driven activities, business intelligence, business economy, Technological innovation, Organizations, Patents, Collaboration, Data mining, Data analysis, open innovation, process mining, pattern discovery",application of process mining techniques for innovation analysis and support innovation processes can be defined as sets of goal driven activities deeply influenced by human experience and behavior with respect to traditional structured operational processes they present an high degree of uncertainty and heterogeneity with little or no structure as a consequence traditional business intelligence tools are mostly not suitable for innovation processes although the innovation promotion has become one of the hottest topic in business economy in last decades and its importance in organization growth is widely recognized currently there are not proposal in literature for the automatic analysis of innovation activities performed by an organization our research is hence aimed to investigate such activities and their corresponding innovation processes by taking into account the way in which they are really performed in organization daily job in the present work we briefly sketch the main issues related to innovation activities and their automatic support firstly considering the current state of the art in literature and then describing the main ideas of our proposal competitive intelligence data mining economics innovation management process mining techniques innovation analysis innovation process goal driven activities business intelligence business economy technological innovation organizations patents collaboration data mining data analysis open innovation process mining pattern discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
63,0,"Information system risk auditing model based on process mining The basic function of audit is finding risk and preventing fraud from occurring as well as maintaining healthy, safe operation of enterprise and even the whole economy. By combining process mining techniques and risk management theory and using the technique of obtaining evidence on fraud risk as a trial, this paper takes business process risk auditing of process-aware information systems as its research goal. The paper aims to find out faults in the business process and audit evidence. It also aims to propose process mining-based risk auditing models of information systems from the perspective of workflow and in allusion to complicated business process. This paper identifies risk and implements continuous audit and monitor as well as searches risk auditing mechanisms and risk control method by using consistency analysis between actual business process and pre-designed business. auditing, data mining, fraud, information systems, risk management, information system risk auditing model, fraud prevention, safe operation, healthy operation, risk management theory, process mining techniques, fraud risk, process-aware information systems, audit evidence, business process, risk control method, risk auditing mechanisms, consistency analysis, Information systems, Monitoring, Process control, Data mining, Immune system, Organizations, process mining, risk auditing mechanism, continuous auditing, continuous monitoring",information system risk auditing model based on process mining the basic function of audit is finding risk and preventing fraud from occurring as well as maintaining healthy safe operation of enterprise and even the whole economy by combining process mining techniques and risk management theory and using the technique of obtaining evidence on fraud risk as a trial this paper takes business process risk auditing of process aware information systems as its research goal the paper aims to find out faults in the business process and audit evidence it also aims to propose process mining based risk auditing models of information systems from the perspective of workflow and in allusion to complicated business process this paper identifies risk and implements continuous audit and monitor as well as searches risk auditing mechanisms and risk control method by using consistency analysis between actual business process and pre designed business auditing data mining fraud information systems risk management information system risk auditing model fraud prevention safe operation healthy operation risk management theory process mining techniques fraud risk process aware information systems audit evidence business process risk control method risk auditing mechanisms consistency analysis information systems monitoring process control data mining immune system organizations process mining risk auditing mechanism continuous auditing continuous monitoring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
64,0,"Coupling Case Based Reasoning and Process Mining for a Web Based Crisis Management Decision Support System This paper presents a research in progress that aims to design and develop a web-based shared environment for stakeholders involved in disaster management. The goal of this environment is two-fold. Firstly it will provide a reliable disaster information source to facilitate the exchange and the analysis of previous crisis information. Secondly, it will assimilate best practices and provide recommendations based on experiences from previous disasters. One of the first steps towards such an environment is to elaborate a common and generic disaster model. This model is also a reference to define a template for the case base of previous disasters. In order for our system to provide recommendations based on previous practices, we combine case based reasoning with process mining. This article presents the first step towards a disaster management decision support system, specifically providing guidance on how to integrate process mining in the case based reasoning cycle. case-based reasoning, data mining, decision support systems, emergency management, disaster management decision support system, generic disaster model, crisis information, reliable disaster information source, Web based shared environment, Web based crisis management decision support system, process mining, case based reasoning, Cognition, Unified modeling language, Disaster management, Data mining, Crisis management, Databases, Electronic mail, Generic Disaster Model,  Process Mining,  Case Based Reasoning,  Previous practices,  Crisis Management Decision Support.",coupling case based reasoning and process mining for a web based crisis management decision support system this paper presents a research in progress that aims to design and develop a web based shared environment for stakeholders involved in disaster management the goal of this environment is two fold firstly it will provide a reliable disaster information source to facilitate the exchange and the analysis of previous crisis information secondly it will assimilate best practices and provide recommendations based on experiences from previous disasters one of the first steps towards such an environment is to elaborate a common and generic disaster model this model is also a reference to define a template for the case base of previous disasters in order for our system to provide recommendations based on previous practices we combine case based reasoning with process mining this article presents the first step towards a disaster management decision support system specifically providing guidance on how to integrate process mining in the case based reasoning cycle case based reasoning data mining decision support systems emergency management disaster management decision support system generic disaster model crisis information reliable disaster information source web based shared environment web based crisis management decision support system process mining case based reasoning cognition unified modeling language disaster management data mining crisis management databases electronic mail generic disaster model process mining case based reasoning previous practices crisis management decision support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
65,0,"Business Process Mining by Means of Statistical Languages Model The goal of this research is to provide an alternative for business processes evaluation and tracking, based on the analysis of non-structured information generated by such processes within the organization areas. In this article we introduce a method to determine the occurrence probability of a business process within the enterprisepsilas text documents. The proposed method introduces the use of Statistical language model (SLM), as a new technique in business processes mining area. In order to obtain this objective the following is considered: the probability that a sub process or a process part is in the text paragraph; the probability that this text belongs to a business process; the language model of the processes set; and the set of realized activities which is reconstructed according to the processes that gave origin to the analyzed documents. business data processing, data mining, text analysis, business process mining, statistical languages model, business processes evaluation, nonstructured information, business process occurrence probability, enterprise text documents, text paragraph, Information analysis, Probability, Artificial intelligence, Decision making, Information retrieval, Intelligent networks, Computer networks, Genetic algorithms, Data mining, Biological neural networks, business process management, text mining",business process mining by means of statistical languages model the goal of this research is to provide an alternative for business processes evaluation and tracking based on the analysis of non structured information generated by such processes within the organization areas in this article we introduce a method to determine the occurrence probability of a business process within the enterprisepsilas text documents the proposed method introduces the use of statistical language model slm as a new technique in business processes mining area in order to obtain this objective the following is considered the probability that a sub process or a process part is in the text paragraph the probability that this text belongs to a business process the language model of the processes set and the set of realized activities which is reconstructed according to the processes that gave origin to the analyzed documents business data processing data mining text analysis business process mining statistical languages model business processes evaluation nonstructured information business process occurrence probability enterprise text documents text paragraph information analysis probability artificial intelligence decision making information retrieval intelligent networks computer networks genetic algorithms data mining biological neural networks business process management text mining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
66,0,"Finding Structure in Unstructured Processes: The Case for Process Mining Today there are many process mining techniques that allow for the automatic construction of process models based on event logs. Unlike synthesis techniques (e.g., based on regions), process mining aims at the discovery of models (e.g., Petri nets) from incomplete information (i.e., only example behavior is given). The more mature process mining techniques perform well on structured processes. However, most of the existing techniques fail miserably when confronted with unstructured processes. This paper attempts to ""bring structure to the unstructured"" by using an integrated combination of abstraction and clustering techniques. The ultimate goal is to present process models that are understandable by analysts and that lead to improved system/process redesigns. data mining, enterprise resource planning, unstructured processes, process mining, event logs, abstraction, clustering techniques, Bismuth, Petri nets, Concurrent computing, Hospitals, Embedded system, Visualization, Roads, Humans, PROM, Design methodology",finding structure in unstructured processes the case for process mining today there are many process mining techniques that allow for the automatic construction of process models based on event logs unlike synthesis techniques e g based on regions process mining aims at the discovery of models e g petri nets from incomplete information i e only example behavior is given the more mature process mining techniques perform well on structured processes however most of the existing techniques fail miserably when confronted with unstructured processes this paper attempts to bring structure to the unstructured by using an integrated combination of abstraction and clustering techniques the ultimate goal is to present process models that are understandable by analysts and that lead to improved system process redesigns data mining enterprise resource planning unstructured processes process mining event logs abstraction clustering techniques bismuth petri nets concurrent computing hospitals embedded system visualization roads humans prom design methodology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
67,0,"Using transition systems and regions to analyze and monitor admission procedures of a hospital This research provides topological discovery process that took place and recorded in the log file history. The event log contains information of patient, date/time of the treatment, medical procedures, responsible staff, and case IDs. The goal of this research to verify the conformity of the desinated process workflow using Mine Transition Systems by comparing it with the actual activities recorded in the log file. By using a generated model (Petri Net), a guideline can be developed and used to improve the overall performance of the medical process. The inconsistency between the anticipated workflow and the extracted one from the log file history were found in this study. The main issue was an extensive delay in waiting time for treatment and for payment (prior to medication dispense). These results and findings can be presented to the people that are in charge and hence be used to solve this issue towards better service performance of the hospital. hospitals, medical information systems, Petri nets, admission procedures, hospital, topological discovery process, service performance, Petri net, mine transition systems, process workflow, case ID, responsible staff, medical procedures, event log, log file history, Decision support systems, Process Mining, ProM, Mine Transition System",using transition systems and regions to analyze and monitor admission procedures of a hospital this research provides topological discovery process that took place and recorded in the log file history the event log contains information of patient date time of the treatment medical procedures responsible staff and case ids the goal of this research to verify the conformity of the desinated process workflow using mine transition systems by comparing it with the actual activities recorded in the log file by using a generated model petri net a guideline can be developed and used to improve the overall performance of the medical process the inconsistency between the anticipated workflow and the extracted one from the log file history were found in this study the main issue was an extensive delay in waiting time for treatment and for payment prior to medication dispense these results and findings can be presented to the people that are in charge and hence be used to solve this issue towards better service performance of the hospital hospitals medical information systems petri nets admission procedures hospital topological discovery process service performance petri net mine transition systems process workflow case id responsible staff medical procedures event log log file history decision support systems process mining prom mine transition system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
68,0,"Incorporating domain knowledge into clinical goal discovering for clinical pathway mining Clinical pathway is a crucial tool for care quality improvement and expense control. Compared to expertdesigned clinical pathway, the topic-based clinical pathway mined from history data is more dynamic and adaptive for real-world application. In this approach, the latent topics discovered by topic modeling are treated as the clinical goals, so that each patient trace is converted to a topic-based sequence. Process mining is used to generate a concise process model on these sequences. However, there is a common problem about the topic modeling that the redundancy between different topics is considerable. It means that some clinical activities strongly correlate to many topics, which has a significant impact on the ability of representing clinical goals of the topics. This paper proposed a novel topic modeling method for clinical goal discovering. Domain knowledge is incorporated to limit the available topic size for each clinical activity. Experiments demonstrate the effectiveness of our approach in discovering quality topics as the clinical goals for clinical pathway mining. data mining, medical computing, domain knowledge, clinical goal discovering, clinical pathway mining, care quality improvement, expense control, topic modeling, process mining, Data mining, Hospitals, Blood, Electrocardiography, Integrated circuits",incorporating domain knowledge into clinical goal discovering for clinical pathway mining clinical pathway is a crucial tool for care quality improvement and expense control compared to expertdesigned clinical pathway the topic based clinical pathway mined from history data is more dynamic and adaptive for real world application in this approach the latent topics discovered by topic modeling are treated as the clinical goals so that each patient trace is converted to a topic based sequence process mining is used to generate a concise process model on these sequences however there is a common problem about the topic modeling that the redundancy between different topics is considerable it means that some clinical activities strongly correlate to many topics which has a significant impact on the ability of representing clinical goals of the topics this paper proposed a novel topic modeling method for clinical goal discovering domain knowledge is incorporated to limit the available topic size for each clinical activity experiments demonstrate the effectiveness of our approach in discovering quality topics as the clinical goals for clinical pathway mining data mining medical computing domain knowledge clinical goal discovering clinical pathway mining care quality improvement expense control topic modeling process mining data mining hospitals blood electrocardiography integrated circuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
69,0,"Investigating event log analysis with minimum apriori information This thesis proposes a hybrid log alert detection scheme, which incorporates anomaly detection and signature generation to accomplish its goal. Unlike previous work, minimum apriori knowledge of the system being analyzed is assumed. This assumption enhances the platform portability of the framework. The anomaly detection component works in a bottom-up manner on the contents of historical system log data to detect regions of the log, which contain anomalous (alert) behaviour. The identified anomalous regions (after inspection by a human administrator through a visualization system) are then passed to the signature generation component, which mines them for patterns. Consequently, future occurrences of the underlying alert in the anomalous log region, can be detected on a production system using the discovered patterns. The combination of anomaly detection and signature generation, which is novel when compared to previous work, ensures that a framework which is accurate while still being able to detect new and unknown alerts is attained. digital signatures, investigating event log analysis, minimum Apriori information, hybrid log alert detection scheme, platform portability, anomaly detection component, anomalous regions, visualization system, human administrator, signature generation component, Data visualization, Itemsets, Computers, Monitoring, Production systems, Data mining, Semantics, Algorithms, Networked Systems, System Management, Modeling and Assessment",investigating event log analysis with minimum apriori information this thesis proposes a hybrid log alert detection scheme which incorporates anomaly detection and signature generation to accomplish its goal unlike previous work minimum apriori knowledge of the system being analyzed is assumed this assumption enhances the platform portability of the framework the anomaly detection component works in a bottom up manner on the contents of historical system log data to detect regions of the log which contain anomalous alert behaviour the identified anomalous regions after inspection by a human administrator through a visualization system are then passed to the signature generation component which mines them for patterns consequently future occurrences of the underlying alert in the anomalous log region can be detected on a production system using the discovered patterns the combination of anomaly detection and signature generation which is novel when compared to previous work ensures that a framework which is accurate while still being able to detect new and unknown alerts is attained digital signatures investigating event log analysis minimum apriori information hybrid log alert detection scheme platform portability anomaly detection component anomalous regions visualization system human administrator signature generation component data visualization itemsets computers monitoring production systems data mining semantics algorithms networked systems system management modeling and assessment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
70,0,"Logical structure extraction from software requirements documents Software requirements documents (SRDs) are often authored in general-purpose rich-text editors, such as MS Word. SRDs contain instances of logical structures, such as use case, business rule, and functional requirement. Automated recognition and extraction of these instances enables advanced requirements management features, such as automated traceability, template conformance checking, guided editing, and interoperability with requirements management tools such as RequisitePro. The variability in content and physical representation of these instances poses challenges to their accurate recognition and extraction. To address these challenges, we present a framework allowing 1) the specification of logical structures in terms of their content, textual rendering, and variability and 2) the extraction of instances of such structures from rich-text documents. Our evaluation involves 36 different logical structures identified in 43 SRDs and shows that the intended content, style, and variability of these structures can be specified in the framework such that their instances can be extracted from the documents with high precision and recall, both close to 100%. document handling, formal specification, open systems, logical structure extraction, software requirements documents, SRD, automated recognition, automated traceability, template conformance checking, requirements management, textual rendering, rich-text documents, Unified modeling language, Feature extraction, Software, Organizations, Portable document format, Text analysis, Web pages, Logical Structures, SRS, Requirements Extraction, Software Requirements Documents",logical structure extraction from software requirements documents software requirements documents srds are often authored in general purpose rich text editors such as ms word srds contain instances of logical structures such as use case business rule and functional requirement automated recognition and extraction of these instances enables advanced requirements management features such as automated traceability template conformance checking guided editing and interoperability with requirements management tools such as requisitepro the variability in content and physical representation of these instances poses challenges to their accurate recognition and extraction to address these challenges we present a framework allowing 1 the specification of logical structures in terms of their content textual rendering and variability and 2 the extraction of instances of such structures from rich text documents our evaluation involves 36 different logical structures identified in 43 srds and shows that the intended content style and variability of these structures can be specified in the framework such that their instances can be extracted from the documents with high precision and recall both close to 100 document handling formal specification open systems logical structure extraction software requirements documents srd automated recognition automated traceability template conformance checking requirements management textual rendering rich text documents unified modeling language feature extraction software organizations portable document format text analysis web pages logical structures srs requirements extraction software requirements documents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
71,0,"Automatic Checking of Conformance to Requirement Boilerplates via Text Chunking: An Industrial Case Study Context. Boilerplates have long been used in Requirements Engineering (RE) to increase the precision of natural language requirements and to avoid ambiguity problems caused by unrestricted natural language. When boilerplates are used, an important quality assurance task is to verify that the requirements indeed conform to the boilerplates. Objective. If done manually, checking conformance to boilerplates is laborious, presenting a particular challenge when the task has to be repeated multiple times in response to requirements changes. Our objective is to provide automation for checking conformance to boilerplates using a Natural Language Processing (NLP) technique, called Text Chunking, and to empirically validate the effectiveness of the automation. Method. We use an exploratory case study, conducted in an industrial setting, as the basis for our empirical investigation. Results. We present a generalizable and tool-supported approach for boilerplate conformance checking. We report on the application of our approach to the requirements document for a major software component in the satellite domain. We compare alternative text chunking solutions and argue about their effectiveness for boilerplate conformance checking. Conclusion. Our results indicate that: (1) text chunking provides a robust and accurate basis for checking conformance to boilerplates, and (2) the effectiveness of boilerplate conformance checking based on text chunking is not compromised even when the requirements glossary terms are unknown. This makes our work particularly relevant to practice, as many industrial requirements documents have incomplete glossaries. conformance testing, formal verification, natural language processing, quality assurance, text analysis, requirements engineering, natural language requirements, quality assurance task, natural language processing technique, NLP technique, tool-supported approach, boilerplate conformance checking, requirements document, software component, satellite domain, text chunking solutions, Terminology, Natural language processing, Syntactics, Pipelines, Software, Surveillance, Requirement Boilerplates, Natural Language Processing (NLP), Text Chunking, Case Study Research",automatic checking of conformance to requirement boilerplates via text chunking an industrial case study context boilerplates have long been used in requirements engineering re to increase the precision of natural language requirements and to avoid ambiguity problems caused by unrestricted natural language when boilerplates are used an important quality assurance task is to verify that the requirements indeed conform to the boilerplates objective if done manually checking conformance to boilerplates is laborious presenting a particular challenge when the task has to be repeated multiple times in response to requirements changes our objective is to provide automation for checking conformance to boilerplates using a natural language processing nlp technique called text chunking and to empirically validate the effectiveness of the automation method we use an exploratory case study conducted in an industrial setting as the basis for our empirical investigation results we present a generalizable and tool supported approach for boilerplate conformance checking we report on the application of our approach to the requirements document for a major software component in the satellite domain we compare alternative text chunking solutions and argue about their effectiveness for boilerplate conformance checking conclusion our results indicate that 1 text chunking provides a robust and accurate basis for checking conformance to boilerplates and 2 the effectiveness of boilerplate conformance checking based on text chunking is not compromised even when the requirements glossary terms are unknown this makes our work particularly relevant to practice as many industrial requirements documents have incomplete glossaries conformance testing formal verification natural language processing quality assurance text analysis requirements engineering natural language requirements quality assurance task natural language processing technique nlp technique tool supported approach boilerplate conformance checking requirements document software component satellite domain text chunking solutions terminology natural language processing syntactics pipelines software surveillance requirement boilerplates natural language processing nlp text chunking case study research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72,0,"SLA-Driven Business Process Distribution Service oriented architecture (SOA) includes several building blocks among which orchestration engine demands special attention. Although, there are a number of centralized orchestration engines to execute business processes described by BPEL language in SOA, you may find several decentralized orchestration engines and their purpose is to decompose a BPEL process to several software agents to improve some quality factors. On one hand, choosing a suitable method of process distribution may result in better adaptability of process with run-time environment. On the other hand, in the new generation of service oriented architecture (SOA), service level agreements (SLAs) are of paramount important. We need to have a run-time environment to improve the adaptability of run-time environment with SLAs. Thus, this paper we are going to to combine process distribution methods and SLAs. To reach this goal, firstly, we introduce an intelligent method of using process mining for business process distribution (IPD). Secondly, we compare different methods of processes distribution including fully, semi and intelligent process distribution methods. We also show the comparison of these methods considering quality factors such as total execution time, band width usage, agent granularity, resource adaptability, memory usage of agents, number of produced agents and total system adaptability. Thirdly, we consider all of the distribution methods from an SLA view through which users can determine their requirements of executing business processes to be mapped to run-time environment. software agents, software architecture, software quality, SLA-driven business process distribution, service oriented architecture, orchestration engine, centralized orchestration engines, BPEL language, software agents, quality factors, service level agreements, process mining, total execution time, band width usage, agent granularity, resource adaptability, Engines, Runtime environment, Service oriented architecture, Intelligent agent, Q factor, Computer science, Semiconductor optical amplifiers, Knowledge management, Computer architecture, Software agents, Service Level Agreement (SLA), Adaptive Systems, Business Process Mining, BPEL, Service Oriented Architecture, Mobile Agents, Workflow, Distributed Orchestrate Engine",sla driven business process distribution service oriented architecture soa includes several building blocks among which orchestration engine demands special attention although there are a number of centralized orchestration engines to execute business processes described by bpel language in soa you may find several decentralized orchestration engines and their purpose is to decompose a bpel process to several software agents to improve some quality factors on one hand choosing a suitable method of process distribution may result in better adaptability of process with run time environment on the other hand in the new generation of service oriented architecture soa service level agreements slas are of paramount important we need to have a run time environment to improve the adaptability of run time environment with slas thus this paper we are going to to combine process distribution methods and slas to reach this goal firstly we introduce an intelligent method of using process mining for business process distribution ipd secondly we compare different methods of processes distribution including fully semi and intelligent process distribution methods we also show the comparison of these methods considering quality factors such as total execution time band width usage agent granularity resource adaptability memory usage of agents number of produced agents and total system adaptability thirdly we consider all of the distribution methods from an sla view through which users can determine their requirements of executing business processes to be mapped to run time environment software agents software architecture software quality sla driven business process distribution service oriented architecture orchestration engine centralized orchestration engines bpel language software agents quality factors service level agreements process mining total execution time band width usage agent granularity resource adaptability engines runtime environment service oriented architecture intelligent agent q factor computer science semiconductor optical amplifiers knowledge management computer architecture software agents service level agreement sla adaptive systems business process mining bpel service oriented architecture mobile agents workflow distributed orchestrate engine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
