,label,n_words_in_Title,n_words_in_Abstract,text,text_clean,Conference Paper,Veado L,Silva PC,Khandelwal S,Sripada SK,Cheiran JF,de M. Rodrigues E,da Silva JP,Kolpondinos MZ,Glinz M,Hof S,Landolt M,Fouché S,Xie T,Bishop J,de Halleux J,Korn O,Hörz T,Maggiorini D,Ripamonti L,Figueira Filho F,Storey MA,Schneider K,Qu W,Wang M,Colteli O,Grandi X,Latorre P,Sánchez JS,Lizán LV,Ros-Bernal F,Martínez-Cadenas C,Álvarez MC,Gasca-Hurtado GP,Guilabert TS,Bernik A,Radošević D,d. Halleux J,Hernández L,Peña A,Rangel N,Torres C,Manrique-Losada B,Jimenez DG,Law FL,Kasirun ZM,Rojas JM,Giorgini P,Raij A,Alqasemi R,Dubey R,LaToza TD,Ben Towne W,van der Hoek A,Reise C,Seliger G,Conger S,Dodero JM,García-Domínguez A,Faghihi U,Brown A,Maldonado-Bouchard S,Sekar B,Sheth S,Palacios MG,Mora A,Arnedo-Moreno J,Matsubara PG,Silva CL,Kheirkhahzadeh AD,Fotaris P,Gondova V,Labaj M,Dubois DJ,Tamburrelli G,Chirila C,Raes R,Roland A,van Eekelen MC,Hagel G,publication_date_2011,publication_date_2012,publication_date_2013,publication_date_2014,publication_date_2015,publication_date_2016
24,0,5,267,"Gamification towards sustainable mobile application Gamification is not a newly emerging concept. Perhaps, it is a new term to some people. Gamification is a powerful new strategy to influence and motivate groups of people. It applies game mechanics to non-game activities to change the user's behavior of an application. It improves the engagement of user by keeping score of points earned through various activities on the application. The recent gamified websites or a related service such as Foursquare is a location-based application that pinpoints where you are and your activities. Users of the Foursquare can ``check in'' to various locations on their mobile phones and gain incentives like badges or deals. Gamification is utilised as a mean to build up user loyalty, and not so much to gain their long-term engagement. This article discusses how the gamification can help to drive the sustainability after a mobile application has been delivered and is in use. It is important to make mobile application continuously visible and sustainable if the concept of gamification has been used correctly. The more users can gain from the virtual and tangible rewards of using our application, the more we can be rewarded from our users. It also discusses how adding a ``game layer'' has improved the basic functions in society like educating people to become more responsible and helpful and use badges as virtual reward to users who contribute photos. Interactive mobile application designed to change the way of people report road accident cases with applying a simplicity and convenience principles. For instance, user just needs to snap photo and touch on screen to report a road accident case. computer games, interactive systems, mobile computing, Web sites, gamification, sustainable mobile application, game mechanics, nongame activity, user behavior, gamified Web sites, Foursquare, location-based application, mobile phones, user loyalty, long-term engagement, sustainability, virtual rewards, tangible rewards, interactive mobile application, Mobile communication, Games, Road accidents, Communities, Mobile handsets, Educational institutions, game, interactive mobile application, point-based location technique",gamification towards sustainable mobile application gamification is not a newly emerging concept perhaps it is a new term to some people gamification is a powerful new strategy to influence and motivate groups of people it applies game mechanics to non game activities to change the user s behavior of an application it improves the engagement of user by keeping score of points earned through various activities on the application the recent gamified websites or a related service such as foursquare is a location based application that pinpoints where you are and your activities users of the foursquare can check in to various locations on their mobile phones and gain incentives like badges or deals gamification is utilised as a mean to build up user loyalty and not so much to gain their long term engagement this article discusses how the gamification can help to drive the sustainability after a mobile application has been delivered and is in use it is important to make mobile application continuously visible and sustainable if the concept of gamification has been used correctly the more users can gain from the virtual and tangible rewards of using our application the more we can be rewarded from our users it also discusses how adding a game layer has improved the basic functions in society like educating people to become more responsible and helpful and use badges as virtual reward to users who contribute photos interactive mobile application designed to change the way of people report road accident cases with applying a simplicity and convenience principles for instance user just needs to snap photo and touch on screen to report a road accident case computer games interactive systems mobile computing web sites gamification sustainable mobile application game mechanics nongame activity user behavior gamified web sites foursquare location based application mobile phones user loyalty long term engagement sustainability virtual rewards tangible rewards interactive mobile application mobile communication games road accidents communities mobile handsets educational institutions game interactive mobile application point based location technique,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
25,0,6,242,"Code Defenders: A Mutation Testing Game Mutation testing is endorsed by software testing researchers for its unique capability of providing pragmatic estimates of a test suite's fault detection capability, and for guiding testers in improving their test suites. In practice, however, wide-spread adoption of mutation testing is hampered because any non-trivial program results in huge numbers of mutants, many of which are either trivial or equivalent, and thus useless. Trivial mutants reduce the motivation of developers in trusting and using the technique, while equivalent mutants are frustratingly difficult to handle. These problems are exacerbated by insufficient education on testing, which often means that mutation testing is not well understood in practice. These are examples of the types of problems that gamification aims to overcome by making such tedious activities competitive and entertaining. In this paper, we introduce the first steps towards building Code Defenders, a mutation testing game where players take the role of an attacker, who aims to create the most subtle non-equivalent mutants, or a defender, who aims to create strong tests to kill these mutants. The benefits of such an approach are manifold: The game can serve an educational role by engaging learners in mutation testing activities in a fun way. Experienced players will produce strong test suites, capable of detecting even the most subtle bugs that other players can conceive. Equivalent mutants are handled by making them a special part of the gameplay, where points are at stake in duels between attackers and defenders. program testing, software quality, code defender, mutation testing game, software testing, fault detection, gamification, Games, Software, Conferences, Software testing, Education, Context, Mutation testing, Gamification, Testing education",code defenders a mutation testing game mutation testing is endorsed by software testing researchers for its unique capability of providing pragmatic estimates of a test suite s fault detection capability and for guiding testers in improving their test suites in practice however wide spread adoption of mutation testing is hampered because any non trivial program results in huge numbers of mutants many of which are either trivial or equivalent and thus useless trivial mutants reduce the motivation of developers in trusting and using the technique while equivalent mutants are frustratingly difficult to handle these problems are exacerbated by insufficient education on testing which often means that mutation testing is not well understood in practice these are examples of the types of problems that gamification aims to overcome by making such tedious activities competitive and entertaining in this paper we introduce the first steps towards building code defenders a mutation testing game where players take the role of an attacker who aims to create the most subtle non equivalent mutants or a defender who aims to create strong tests to kill these mutants the benefits of such an approach are manifold the game can serve an educational role by engaging learners in mutation testing activities in a fun way experienced players will produce strong test suites capable of detecting even the most subtle bugs that other players can conceive equivalent mutants are handled by making them a special part of the gameplay where points are at stake in duels between attackers and defenders program testing software quality code defender mutation testing game software testing fault detection gamification games software conferences software testing education context mutation testing gamification testing education,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
26,0,6,230,"Acceptance Requirements and Their Gamification Solutions We live in the days of social software where social interactions, from simple notifications to complex business processes, are supported by software platforms such as Facebook and Twitter. But for any social software to be successful, it must be used by a sizeable portion of its intended user community. Usage requirements are usually referred to as Acceptance Requirements and they have been studied in the literature both for general technology as well as software. Operationalization techniques for such requirements often consist of making a game out of software usage where users are rewarded/penalized depending onthe degree of their participation. The game may be competitive or non-competitive, depending on the anticipated personality traits of intended users. Making a game out of usage is often referred to as Gamification, and gamification has attracted huge attention in the literature for the past few years because it offers a novelapproach to software technology usage. This paper proposes a generic framework for designing gamified solutions for acceptance requirements. The framework consists of a generic acceptance goal model that characterizes the problem space by capturing possible refinements for acceptance requirements, and a generic gamification model that capturespossible gamified operationalizations of acceptance requirements. These models have been extracted from the literature and they are highly dependent on context (cognitive and social) elements of the intended user community. The proposed framework isillustrated with the Meeting Scheduler exemplar. social networking (online), software engineering, acceptance requirement, gamification solution, social software, social interactions, Facebook, Twitter, user community, operationalization techniques, software usage, generic acceptance goal model, Meeting Scheduler exemplar, Games, Context modeling, Context, Software, Psychology, Training, Analytical models, Acceptance requirements, gamification, context models, goal models, requirements engineering",acceptance requirements and their gamification solutions we live in the days of social software where social interactions from simple notifications to complex business processes are supported by software platforms such as facebook and twitter but for any social software to be successful it must be used by a sizeable portion of its intended user community usage requirements are usually referred to as acceptance requirements and they have been studied in the literature both for general technology as well as software operationalization techniques for such requirements often consist of making a game out of software usage where users are rewarded penalized depending onthe degree of their participation the game may be competitive or non competitive depending on the anticipated personality traits of intended users making a game out of usage is often referred to as gamification and gamification has attracted huge attention in the literature for the past few years because it offers a novelapproach to software technology usage this paper proposes a generic framework for designing gamified solutions for acceptance requirements the framework consists of a generic acceptance goal model that characterizes the problem space by capturing possible refinements for acceptance requirements and a generic gamification model that capturespossible gamified operationalizations of acceptance requirements these models have been extracted from the literature and they are highly dependent on context cognitive and social elements of the intended user community the proposed framework isillustrated with the meeting scheduler exemplar social networking online software engineering acceptance requirement gamification solution social software social interactions facebook twitter user community operationalization techniques software usage generic acceptance goal model meeting scheduler exemplar games context modeling context software psychology training analytical models acceptance requirements gamification context models goal models requirements engineering,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
27,0,16,106,"Poster: Design and development of a virtual reality system for vocational rehabilitation of individuals with disabilities This paper considers the design and development of a virtual reality system that aids in vocational rehabilitation of individuals with disabilities. The system focuses on three types of disabilities: autism spectrum disorder, traumatic brain injury, and severe mobility impairment. The system allows job trainers to rapidly assess the capabilities of individuals with disabilities, detect the most suitable job for them, and train them in a safe and motivating environment where there are no significant consequences of making errors. Design considerations and research questions that arise throughout development are shared to create awareness of the special considerations involved in developing virtual reality systems for individuals with disabilities. computer based training, handicapped aids, human computer interaction, medical disorders, software engineering, virtual reality, vocational training, virtual reality system design, vocational rehabilitation, virtual reality system development, disabled individuals, autism spectrum disorder, traumatic brain injury, severe mobility impairment, job trainers, Training, Virtual environments, Variable speed drives, Employment, Autism, Tracking, Virtual reality simulation, virtual interaction, tangible interaction, navigation through virtual environments, vocational rehabilitation, disabilities, gamification",poster design and development of a virtual reality system for vocational rehabilitation of individuals with disabilities this paper considers the design and development of a virtual reality system that aids in vocational rehabilitation of individuals with disabilities the system focuses on three types of disabilities autism spectrum disorder traumatic brain injury and severe mobility impairment the system allows job trainers to rapidly assess the capabilities of individuals with disabilities detect the most suitable job for them and train them in a safe and motivating environment where there are no significant consequences of making errors design considerations and research questions that arise throughout development are shared to create awareness of the special considerations involved in developing virtual reality systems for individuals with disabilities computer based training handicapped aids human computer interaction medical disorders software engineering virtual reality vocational training virtual reality system design vocational rehabilitation virtual reality system development disabled individuals autism spectrum disorder traumatic brain injury severe mobility impairment job trainers training virtual environments variable speed drives employment autism tracking virtual reality simulation virtual interaction tangible interaction navigation through virtual environments vocational rehabilitation disabilities gamification,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
28,0,2,60,"Crowd development Crowd development is a development process designed for transient workers of varying skill. Work is organized into microtasks, which are short, self-descriptive, and modular. Microtasks recursively spawn microtasks and are matched to workers, who accrue points reflecting value created. Crowd development might help to reduce time to market and software development costs, increase programmer productivity, and make programming more fun. cost reduction, groupware, software engineering, time to market, transient workers, self-descriptive microtasks, modular microtasks, short microtasks, crowd development, time to market reduction, software development cost reduction, programmer productivity, Software, Games, Programming, Software engineering, Transient analysis, Educational institutions, Testing, crowdsourcing, distributed development, gamification, social software development",crowd development crowd development is a development process designed for transient workers of varying skill work is organized into microtasks which are short self descriptive and modular microtasks recursively spawn microtasks and are matched to workers who accrue points reflecting value created crowd development might help to reduce time to market and software development costs increase programmer productivity and make programming more fun cost reduction groupware software engineering time to market transient workers self descriptive microtasks modular microtasks short microtasks crowd development time to market reduction software development cost reduction programmer productivity software games programming software engineering transient analysis educational institutions testing crowdsourcing distributed development gamification social software development,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
29,0,11,232,"Gamification of Business Processes: Re-designing Work in Production and Service Industry In this work we provide an overview of gamification, i.e. the application of methods from game design to enrich non-gaming processes. The contribution is divided into five subsections: an introduction focusing on the progression of gamification through the hype cycle in the recent years (1), a brief introduction to gamification mechanics (1) and an overview of the state of the art in established areas (3). The focus is a discussion of more recent attempts of gamification in service and production (4). We also discuss the ethical implications (5) and the future perspectives (6) of gamified business processes. Gamification has been successfully applied in the domains education (serious games) and health (exergames) and is spreading to other areas. In recent years there have been various attempts to ``gamify'' business processes. While the first efforts date back as far as the collection of miles in frequent flyer programs, we will portray some of the more recent and comprehensive software-based approaches in the service industry, e.g. the gamification of processes in sales and marketing. We discuss their accomplishments as well as their social and ethical implicatio. Finally a very recent approach is presented: the application of gamification in the domain of industrial production. We discuss the special requirements in this domain and the effects on the business level and on the users. We conclude with a prognosis on the future development of gamification. Gamification, Assistive technology, Computer-assisted instruction, Augmented reality, Human machine interaction",gamification of business processes re designing work in production and service industry in this work we provide an overview of gamification i e the application of methods from game design to enrich non gaming processes the contribution is divided into five subsections an introduction focusing on the progression of gamification through the hype cycle in the recent years 1 a brief introduction to gamification mechanics 1 and an overview of the state of the art in established areas 3 the focus is a discussion of more recent attempts of gamification in service and production 4 we also discuss the ethical implications 5 and the future perspectives 6 of gamified business processes gamification has been successfully applied in the domains education serious games and health exergames and is spreading to other areas in recent years there have been various attempts to gamify business processes while the first efforts date back as far as the collection of miles in frequent flyer programs we will portray some of the more recent and comprehensive software based approaches in the service industry e g the gamification of processes in sales and marketing we discuss their accomplishments as well as their social and ethical implicatio finally a very recent approach is presented the application of gamification in the domain of industrial production we discuss the special requirements in this domain and the effects on the business level and on the users we conclude with a prognosis on the future development of gamification gamification assistive technology computer assisted instruction augmented reality human machine interaction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
30,0,11,180,"Simulation-games for Learning Conducive Workplaces: A Case Study for Manual Assembly All segments of stakeholders in society need to understand economic, environmental and social connections and implications in order to facilitate sustainable development. Currently many people - especially in emerging countries - are not aware of the challenges associated with sustainability. In addition new technology has to be developed to find solutions for providing growth without exceeding the resource boundaries of our planet. This demands a drastically increased learning and teaching productivity and thus new approaches for education. Exemplarily for engineering education, the authors present a concept in which simulation-games are applied in order to support training for assembly processes on manual workplaces. The Assembly Game and the Gaming System are introduced. The first game is played on portable devices. Learners acquire knowledge of the assembly sequence of a bicycle e-motor. The second game is played on a manual assembly workplace. It encourages practice based learning by combining gaming software with a manual assembly workplace. Both games are implemented in education oriented software with strong visual features. Motion capture technology is used in order to support the immediate response to the user's actions. Learnstruments, games, gamification, workplace training, manual assembly",simulation games for learning conducive workplaces a case study for manual assembly all segments of stakeholders in society need to understand economic environmental and social connections and implications in order to facilitate sustainable development currently many people especially in emerging countries are not aware of the challenges associated with sustainability in addition new technology has to be developed to find solutions for providing growth without exceeding the resource boundaries of our planet this demands a drastically increased learning and teaching productivity and thus new approaches for education exemplarily for engineering education the authors present a concept in which simulation games are applied in order to support training for assembly processes on manual workplaces the assembly game and the gaming system are introduced the first game is played on portable devices learners acquire knowledge of the assembly sequence of a bicycle e motor the second game is played on a manual assembly workplace it encourages practice based learning by combining gaming software with a manual assembly workplace both games are implemented in education oriented software with strong visual features motion capture technology is used in order to support the immediate response to the user s actions learnstruments games gamification workplace training manual assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
31,0,10,163,"Gamification and serious game approaches for adult literacy tablet software In this paper, we overview the design of tablet apps we designed and built to teach literacy to adults, and present the results and conclusions derived from experiments performed with target users. Low adult literacy is a significant problem with a high economic cost both for the individuals and for society. Programs created to address low adult literacy face access and engagement barriers that tablet software may be able to help overcome. We designed three tablet apps, using two contrasting approaches of incorporating game-design elements to engage the users. We tested the apps with participants from the Brant Skills Centre, a non-profit organization that offers adult literacy programs in Brantford, Ontario. Though participants were divided on whether they preferred the apps to more traditional instruction, most participants preferred using the apps in addition to more traditional instruction. Based on this we conclude that gamification and serious game design approaches were effective at increasing learner engagement, and we propose a direction for future research. Gamification, Serious game, Tablet user experience, User experience, Literacy, Adult literacy",gamification and serious game approaches for adult literacy tablet software in this paper we overview the design of tablet apps we designed and built to teach literacy to adults and present the results and conclusions derived from experiments performed with target users low adult literacy is a significant problem with a high economic cost both for the individuals and for society programs created to address low adult literacy face access and engagement barriers that tablet software may be able to help overcome we designed three tablet apps using two contrasting approaches of incorporating game design elements to engage the users we tested the apps with participants from the brant skills centre a non profit organization that offers adult literacy programs in brantford ontario though participants were divided on whether they preferred the apps to more traditional instruction most participants preferred using the apps in addition to more traditional instruction based on this we conclude that gamification and serious game design approaches were effective at increasing learner engagement and we propose a direction for future research gamification serious game tablet user experience user experience literacy adult literacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
32,0,9,283,"Human Factors Issues in Developing Country Remote K-12 Education Remote sites in South Africa can be characterized by a lack of inter-city transport, lack of societal infrastructure, and minimal computing resources and access to them. As a result, Kindergarten-12th Grade (K-12) education has not used many features of educational technology that require significant bandwidth. This case study analyzes the availability and uses of teaching techniques and computing technologies in Grades 10, 11, and 12 Computer Applications Technology classes in a remote town in South Africa. The technologies and techniques trialed showed promise of usefulness in being more engaging to student interest than those presently used. Some students, who desired a job in IT in the future, were more motivated and remembered more than others. The technologies were a bit tricky in setting up and it was recommended that the researchers, in addition to special work sessions with the teachers, team taught with the teachers for their first time using the technologies. For advanced students, a computer club was recommended that might allow students to explore subjects and job opportunities that did not fit within their class structure. Human factors issues focussed on ease of use and intuitiveness of technologies for both teachers and students. Classes are only 50minutes and, within so short a time, if the technology becomes a hurdle rather than a vehicle for teaching a class concept, it defeats its own purpose. Thus, technologies need to be selected carefully and all supporting technology needs to be installed and ready for use. For companies developing K-12 technologies, if they have a preference for e.g., browsers, they should provide a hyperlink to the download site for their users. Also, all software should have a one-page summary of commands and software use. ICT4D, Gamification, Internet in education",human factors issues in developing country remote k 12 education remote sites in south africa can be characterized by a lack of inter city transport lack of societal infrastructure and minimal computing resources and access to them as a result kindergarten 12th grade k 12 education has not used many features of educational technology that require significant bandwidth this case study analyzes the availability and uses of teaching techniques and computing technologies in grades 10 11 and 12 computer applications technology classes in a remote town in south africa the technologies and techniques trialed showed promise of usefulness in being more engaging to student interest than those presently used some students who desired a job in it in the future were more motivated and remembered more than others the technologies were a bit tricky in setting up and it was recommended that the researchers in addition to special work sessions with the teachers team taught with the teachers for their first time using the technologies for advanced students a computer club was recommended that might allow students to explore subjects and job opportunities that did not fit within their class structure human factors issues focussed on ease of use and intuitiveness of technologies for both teachers and students classes are only 50minutes and within so short a time if the technology becomes a hurdle rather than a vehicle for teaching a class concept it defeats its own purpose thus technologies need to be selected carefully and all supporting technology needs to be installed and ready for use for companies developing k 12 technologies if they have a preference for e g browsers they should provide a hyperlink to the download site for their users also all software should have a one page summary of commands and software use ict4d gamification internet in education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
33,0,9,198,"Betting system for formative code review in educational competitions Using competitions to motivate students is a well-known practice that has proved to be successful. Nevertheless, grading students only through their results in the competition could unfairly limit the range of grades that each student can get: regardless of the quality of the different teams participating, one student must necessarily win the tournament, another must be second, and so on until the last place. In fact, player rankings are relative assessments that are conditioned by the performance of every student. In this paper, we propose solving this issue by making students do a code review before betting on the competition. By betting, the grade of students depends both on the performance of their own solution and the one they bet on. This way, grades represent not only coding skills, but also code analysis skills, widening the attainable range of grades and allowing for a fairer grade distribution. As a result, students that are not so proficient in coding are rewarded if they demonstrate they can do a good analysis of the source code written by others, which is a very valuable skill in the professional world. We provide a case study in an undergraduate course, showing positive results. Assessment, Gamification, Competition, Software development, Code review",betting system for formative code review in educational competitions using competitions to motivate students is a well known practice that has proved to be successful nevertheless grading students only through their results in the competition could unfairly limit the range of grades that each student can get regardless of the quality of the different teams participating one student must necessarily win the tournament another must be second and so on until the last place in fact player rankings are relative assessments that are conditioned by the performance of every student in this paper we propose solving this issue by making students do a code review before betting on the competition by betting the grade of students depends both on the performance of their own solution and the one they bet on this way grades represent not only coding skills but also code analysis skills widening the attainable range of grades and allowing for a fairer grade distribution as a result students that are not so proficient in coding are rewarded if they demonstrate they can do a good analysis of the source code written by others which is a very valuable skill in the professional world we provide a case study in an undergraduate course showing positive results assessment gamification competition software development code review,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
34,0,10,210,"How Gamification Applies for Educational Purpose Specially with College Algebra Gaming environments have been used to teach mathematical topics such as addition and division in a fun manner**http://www.thefreedictionary.com/fun.. However, when it comes to college level mathematical concepts such as the use of the quadratic formula, there are very few software that explain these concepts in a fun way. In this paper, we present a first step towards using video game elements and Artificial Intelligence Tutoring system techniques to teach mathematical concepts such as factoring and the quadratic formula. These concepts are explained in a way that helps learners make a connection between the mathematical concepts and their real life experience. These methods of learning are supported by several studies (Bonwell & Eison, 1991; Donovan & Bransford, 2004; Scarlatos, 2006). We use gamification techniques during the training and test phases to help students learn the mathematical concepts. We then compare the performance of students who used our system (MathDungeon) with that of students who used the most popular math tutoring programs used in US colleges: Assessment and Learning, K-12, Higher Education (ALEKS). The number of students who used MathDungeon and scored above the median score on the test of math performance was greater than the number of students who used ALEKS and scored higher than the median score. Gamification, Artificial Intelligence, Tutoring systems, How to gamify mathematics' concepts",how gamification applies for educational purpose specially with college algebra gaming environments have been used to teach mathematical topics such as addition and division in a fun manner http www thefreedictionary com fun however when it comes to college level mathematical concepts such as the use of the quadratic formula there are very few software that explain these concepts in a fun way in this paper we present a first step towards using video game elements and artificial intelligence tutoring system techniques to teach mathematical concepts such as factoring and the quadratic formula these concepts are explained in a way that helps learners make a connection between the mathematical concepts and their real life experience these methods of learning are supported by several studies bonwell eison 1991 donovan bransford 2004 scarlatos 2006 we use gamification techniques during the training and test phases to help students learn the mathematical concepts we then compare the performance of students who used our system mathdungeon with that of students who used the most popular math tutoring programs used in us colleges assessment and learning k 12 higher education aleks the number of students who used mathdungeon and scored above the median score on the test of math performance was greater than the number of students who used aleks and scored higher than the median score gamification artificial intelligence tutoring systems how to gamify mathematics concepts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
35,1,5,137,"Gamification of software engineering curriculum Advances in computer gaming technology, digital game design, game engine development, mobile computing, and mobile software engineering, stimulated active research on gamification of processes and activities in ""serious"" areas such as education, learning, corporate training, management, administration, marketing, simulations of complex physical objects and phenomena, engineering, project management, Wellness, healthcare, chemistry, and other areas. The performed analysis of the current status of serious games' applications in industry clearly shows that it will soon need a significant number of well educated and highly skilled specialists in gamification of main business processes, including serious games' software engineers, analysts, designers, developers, testers, etc. The findings and outcomes of performed analysis motivated the authors - faculty and graduate student at Bradley University (Peoria, IL, U.S.A.) - to work collaboratively, propose a new approach and ways of gamification of software engineering curriculum. gamification, serious games,  software engineering,  curriculum",gamification of software engineering curriculum advances in computer gaming technology digital game design game engine development mobile computing and mobile software engineering stimulated active research on gamification of processes and activities in serious areas such as education learning corporate training management administration marketing simulations of complex physical objects and phenomena engineering project management wellness healthcare chemistry and other areas the performed analysis of the current status of serious games applications in industry clearly shows that it will soon need a significant number of well educated and highly skilled specialists in gamification of main business processes including serious games software engineers analysts designers developers testers etc the findings and outcomes of performed analysis motivated the authors faculty and graduate student at bradley university peoria il u s a to work collaboratively propose a new approach and ways of gamification of software engineering curriculum gamification serious games software engineering curriculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
36,1,14,102,"Redesign of a Gamified Software Engineering Course Step 2 Scaffolding: Bridging the Motivation Gap This paper builds on work previously published as best paper at CSEDU 2013 [1], which describes the motivation gap between the teacher'sview ofstudent motivation and their actual motivation. As a result of this mismatch, the gamified Software Engineering course under observation [2], did not appeal to the students in the expected way. Our findings give rise to a number of design criteria for e-Learning and blended coursethat address the motivation gap in order to increase the numberstudentsthat are able to self-regulate their studies and stay or become motivated by the course as defined by Dan Pink's motivational factors: autonomy, mastery andpurpose [3]. motivation,  e-learning,  blended learning,  gamification,  software engineering,  education",redesign of a gamified software engineering course step 2 scaffolding bridging the motivation gap this paper builds on work previously published as best paper at csedu 2013 1 which describes the motivation gap between the teacher sview ofstudent motivation and their actual motivation as a result of this mismatch the gamified software engineering course under observation 2 did not appeal to the students in the expected way our findings give rise to a number of design criteria for e learning and blended coursethat address the motivation gap in order to increase the numberstudentsthat are able to self regulate their studies and stay or become motivated by the course as defined by dan pink s motivational factors autonomy mastery andpurpose 3 motivation e learning blended learning gamification software engineering education,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
