,label,n_words_in_Abstract,text,text_clean,Tarkoma S,Henry TR,Thakur S,Saha M,Buchmann A,Eliazar KJ,Mongazon-Cazavet B,Aravinthan G,Ristenpart T,Parekh S,Balaji B,Hawkey K,Ko AJ,An K,Billingsley W,Pasquier J,Zander S,Muriithi GM,Ortmann L,Nittel S,Neville F,Rigault JP,Fortes RP,Matera M,Matharu GS,Mishra A,Lee K,Baba AI,Vrbsky S,Salvini S,Tang B,Chen Z,Hefferman G,Wei T,Skočir P,Balasubramaniam B,Gordon A,James R,Newall L,Hay S,Kim JY,Hauswirth M,Salehi A,Corradi A,Liu Q,Zhu C,Chu TH,Chan HC,Porres I,Sun P,Rexford J,Azua M,Singh I,Kumar S,Phillimore P,Dolstra E,Kundu A,Farcas C,Judd G,Tsou T,Sundaresan N,Di Fabbrizio G,Wohlfart F,Abdlhamed M,Bae J,Pan Y,Chen L,Lv K,Dzvonyar D,Penta MD,Song M,Mattila AL,Berbers Y,Ramos-Hernandez DN,Conlon S,White T,Hieb M,Thomson C,Florio V,Shook D,Raman J,DuPont F,Adams B,Xu X,Zhu L,Eyl M,Kuz I,Reeves S,Castell M,Gmeiner J,Savor T,Sauvola T,Olsson HH,Fallik B,Rogers RO,Gorton I,Zhang Z,Fleurey F,Chen CT,Orban de Xivry G,Rahmer G,Erculiani F,Pereira Moreira GD,Marques da Cunha A,Rito Silva A,Yang Z,Marshall-Keim T,Moir K,publication_date_2011 
163,0,136,"An Open Source-Based Approach to Software Development Infrastructures As software systems become larger and more complex, automated software engineering tools play a crucial role for effective software development management, which is a key factor to lead quality software systems. In this work, we present TRICA, an open source-based software development infrastructure. The name of TRICA represents its features such as Traceability, Relationship, Informativeness, Cost-effectiveness, and Automation. Essentially, in TRICA, a continuous integration tool is coupled with a software configuration management tool and an issue tracking tool. We provisioned a mechanism to connect the open source tools in TRICA so that project members use the collaborated information to solve various issues and implementation problems efficiently, and easily share forthcoming issues during the course of the project. We show that TRICA can help to decentralize risks throughout the software development cycle and achieve successful software development. configuration management, groupware, integrated software, program diagnostics, public domain software, software development management, software quality, software tools, software systems, automated software engineering tools, software development management, software quality, TRICA, continuous integration tool, software configuration management tool, tracking tool, collaborated information, software development cycle, open source tools, Programming, Open source software, Software engineering, Software systems, Software tools, Testing, Software development management, Automation, Collaborative tools, Collaborative software, software engineering tools, continuous integration, SCM, issue tracking, open source",an open source based approach to software development infrastructures as software systems become larger and more complex automated software engineering tools play a crucial role for effective software development management which is a key factor to lead quality software systems in this work we present trica an open source based software development infrastructure the name of trica represents its features such as traceability relationship informativeness cost effectiveness and automation essentially in trica a continuous integration tool is coupled with a software configuration management tool and an issue tracking tool we provisioned a mechanism to connect the open source tools in trica so that project members use the collaborated information to solve various issues and implementation problems efficiently and easily share forthcoming issues during the course of the project we show that trica can help to decentralize risks throughout the software development cycle and achieve successful software development configuration management groupware integrated software program diagnostics public domain software software development management software quality software tools software systems automated software engineering tools software development management software quality trica continuous integration tool software configuration management tool tracking tool collaborated information software development cycle open source tools programming open source software software engineering software systems software tools testing software development management automation collaborative tools collaborative software software engineering tools continuous integration scm issue tracking open source,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
164,0,180,"ACI (automated Continuous Integration) using Jenkins: Key for successful embedded Software development Continuous Integration (CI) is the most common practice among software developers where they integrate their work into a baseline frequently. The industry is facing huge challenges while developing Software (S/W)s at multiple sites and tested on multiple platforms. The best way to make CI faster and more efficient is to automate the build and testing process. Jenkins is a CI tool that helps in automating the complete process, reducing the work of a developer and check the development at each and every step of S/W evolution. In this paper, we discuss the implementation of Jenkins for software patch integration and release to client. We consider a real-life scenario, how the software development is carried out in corporate ventures and how Jenkins can save developers/integrators crucial work hours by automating the complete process. In this paper, Jenkins is implemented in a master/slave architecture where master node is the Jenkins server and slaves are the Jenkins clients. We discuss the usage of various plug-ins available that allow Jenkins to be used with any environment of software development. embedded systems, integrated software, program testing, software engineering, Jenkins clients, Jenkins server, master slave architecture, software patch integration, S W evolution, CI tool, embedded software development, automated continuous integration, ACI, Testing, Automation, Smart phones, Software, Servers, Computer architecture, Androids, Android, Build, Continuous Integration, Jenkins, Source code Management",aci automated continuous integration using jenkins key for successful embedded software development continuous integration ci is the most common practice among software developers where they integrate their work into a baseline frequently the industry is facing huge challenges while developing software s w s at multiple sites and tested on multiple platforms the best way to make ci faster and more efficient is to automate the build and testing process jenkins is a ci tool that helps in automating the complete process reducing the work of a developer and check the development at each and every step of s w evolution in this paper we discuss the implementation of jenkins for software patch integration and release to client we consider a real life scenario how the software development is carried out in corporate ventures and how jenkins can save developers integrators crucial work hours by automating the complete process in this paper jenkins is implemented in a master slave architecture where master node is the jenkins server and slaves are the jenkins clients we discuss the usage of various plug ins available that allow jenkins to be used with any environment of software development embedded systems integrated software program testing software engineering jenkins clients jenkins server master slave architecture software patch integration s w evolution ci tool embedded software development automated continuous integration aci testing automation smart phones software servers computer architecture androids android build continuous integration jenkins source code management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
165,0,72,"Poster: Improving Cloud-Based Continuous Integration Environments We propose a novel technique for improving the efficiency of cloud-based continuous integration development environments. Our technique identifies repetitive, expensive and time-consuming setup activities that are required to run integration and system tests in the cloud, and consolidates them into preconfigured testing virtual machines such that the overall costs of test execution are minimized. We create such testing machines by reconfiguring and opportunistically snapshotting the virtual machines already registered in the cloud. cloud computing, virtual machines, of cloud-based continuous integration development environments, preconfigured testing virtual machines, test execution cost, testing machines, Virtual machining, Software, Servers, Standards, Load modeling, Software testing, integration test, test-driven development, snapshot, system tests, linear programming, cost flow, flow constraints",poster improving cloud based continuous integration environments we propose a novel technique for improving the efficiency of cloud based continuous integration development environments our technique identifies repetitive expensive and time consuming setup activities that are required to run integration and system tests in the cloud and consolidates them into preconfigured testing virtual machines such that the overall costs of test execution are minimized we create such testing machines by reconfiguring and opportunistically snapshotting the virtual machines already registered in the cloud cloud computing virtual machines of cloud based continuous integration development environments preconfigured testing virtual machines test execution cost testing machines virtual machining software servers standards load modeling software testing integration test test driven development snapshot system tests linear programming cost flow flow constraints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
166,0,239,"Improving the delivery cycle: A multiple-case study of the toolchains in Finnish software intensive enterprises Context: Software companies seek to gain benefit from agile development approaches in order to meet evolving market needs without losing their innovative edge. Agile practices emphasize frequent releases with the help of an automated toolchain from code to delivery. Objective: We investigate, which tools are used in software delivery, what are the reasons omitting certain parts of the toolchain and what implications toolchains have on how rapidly software gets delivered to customers. Method: We present a multiple-case study of the toolchains currently in use in Finnish software-intensive organizations interested in improving their delivery frequency. We conducted qualitative semi-structured interviews in 18 case organizations from various software domains. The interviewees were key representatives of their organization, considering delivery activities. Results: Commodity tools, such as version control and continuous integration, were used in almost every organization. Modestly used tools, such as UI testing and performance testing, were more distinctly missing from some organizations. Uncommon tools, such as artifact repository and acceptance testing, were used only in a minority of the organizations. Tool usage is affected by the state of current workflows, manual work and relevancy of tools. Organizations whose toolchains were more automated and contained fewer manual steps were able to deploy software more rapidly. Conclusions: There is variety in the need for tool support in different development steps as there are domain-specific differences in the goals of the case organizations. Still, a well-founded toolchain supports speedy delivery of new software. Continuous deployment, Continuous delivery, Software development tools, Deployment pipeline, Agile software development",improving the delivery cycle a multiple case study of the toolchains in finnish software intensive enterprises context software companies seek to gain benefit from agile development approaches in order to meet evolving market needs without losing their innovative edge agile practices emphasize frequent releases with the help of an automated toolchain from code to delivery objective we investigate which tools are used in software delivery what are the reasons omitting certain parts of the toolchain and what implications toolchains have on how rapidly software gets delivered to customers method we present a multiple case study of the toolchains currently in use in finnish software intensive organizations interested in improving their delivery frequency we conducted qualitative semi structured interviews in 18 case organizations from various software domains the interviewees were key representatives of their organization considering delivery activities results commodity tools such as version control and continuous integration were used in almost every organization modestly used tools such as ui testing and performance testing were more distinctly missing from some organizations uncommon tools such as artifact repository and acceptance testing were used only in a minority of the organizations tool usage is affected by the state of current workflows manual work and relevancy of tools organizations whose toolchains were more automated and contained fewer manual steps were able to deploy software more rapidly conclusions there is variety in the need for tool support in different development steps as there are domain specific differences in the goals of the case organizations still a well founded toolchain supports speedy delivery of new software continuous deployment continuous delivery software development tools deployment pipeline agile software development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
167,0,274,"Testing robot controllers using constraint programming and continuous integration Context Testing complex industrial robots (CIRs) requires testing several interacting control systems. This is challenging, especially for robots performing process-intensive tasks such as painting or gluing, since their dedicated process control systems can be loosely coupled with the robot's motion control. Objective Current practices for validating CIRs involve manual test case design and execution. To reduce testing costs and improve quality assurance, a trend is to automate the generation of test cases. Our work aims to define a cost-effective automated testing technique to validate CIR control systems in an industrial context. Method This paper reports on a methodology, developed at ABB Robotics in collaboration with SIMULA, for the fully automated testing of CIRs control systems. Our approach draws on continuous integration principles and well-established constraint-based testing techniques. It is based on a novel constraint-based model for automatically generating test sequences where test sequences are both generated and executed as part of a continuous integration process. Results By performing a detailed analysis of experimental results over a simplified version of our constraint model, we determine the most appropriate parameterization of the operational version of the constraint model. This version is now being deployed at ABB Robotics's CIR testing facilities and used on a permanent basis. This paper presents the empirical results obtained when automatically generating test sequences for CIRs at ABB Robotics. In a real industrial setting, the results show that our methodology is not only able to detect reintroduced known faults, but also to spot completely new faults. Conclusion Our empirical evaluation shows that constraint-based testing is appropriate for automatically generating test sequences for CIRs and can be faithfully deployed in an industrial context. Constraint programming, Continuous integration, Robotized painting, Software testing, Distributed real time systems, Agile development",testing robot controllers using constraint programming and continuous integration context testing complex industrial robots cirs requires testing several interacting control systems this is challenging especially for robots performing process intensive tasks such as painting or gluing since their dedicated process control systems can be loosely coupled with the robot s motion control objective current practices for validating cirs involve manual test case design and execution to reduce testing costs and improve quality assurance a trend is to automate the generation of test cases our work aims to define a cost effective automated testing technique to validate cir control systems in an industrial context method this paper reports on a methodology developed at abb robotics in collaboration with simula for the fully automated testing of cirs control systems our approach draws on continuous integration principles and well established constraint based testing techniques it is based on a novel constraint based model for automatically generating test sequences where test sequences are both generated and executed as part of a continuous integration process results by performing a detailed analysis of experimental results over a simplified version of our constraint model we determine the most appropriate parameterization of the operational version of the constraint model this version is now being deployed at abb robotics s cir testing facilities and used on a permanent basis this paper presents the empirical results obtained when automatically generating test sequences for cirs at abb robotics in a real industrial setting the results show that our methodology is not only able to detect reintroduced known faults but also to spot completely new faults conclusion our empirical evaluation shows that constraint based testing is appropriate for automatically generating test sequences for cirs and can be faithfully deployed in an industrial context constraint programming continuous integration robotized painting software testing distributed real time systems agile development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
168,0,97,"Improved Software Production for the LHC Tunnel Cryogenics Control System The software development for the control system of the cryogenics in the LHC is partially automatized. However, every single modification requires a sequence of consecutive and interdependent tasks to be executed manually by software developers. A large number of control system consolidations and the evolution of the used IT technologies lead to reviewing the software production methodology. As a result, an open-source continuous integration server has been employed integrating all development tasks, tools and technologies. This paper describes the main improvements that have been made to fully automate the process of software production and the achieved results. CERN, LHC, cryogenics, industrial, control, software, development, continuous integration",improved software production for the lhc tunnel cryogenics control system the software development for the control system of the cryogenics in the lhc is partially automatized however every single modification requires a sequence of consecutive and interdependent tasks to be executed manually by software developers a large number of control system consolidations and the evolution of the used it technologies lead to reviewing the software production methodology as a result an open source continuous integration server has been employed integrating all development tasks tools and technologies this paper describes the main improvements that have been made to fully automate the process of software production and the achieved results cern lhc cryogenics industrial control software development continuous integration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
169,0,85,"Improved framework for the maintenance of the JET intershot analysis chain At the JET experiment data from routine diagnostics is analysed automatically by a suite of codes within minutes after operation. The maintenance of these interdependent codes and the provision of a consistent state of the physics database over many experimental campaigns against a backdrop of continuous hardware and software updates, requires well defined maintenance and validation procedures. In this paper, the development of a new generation of maintenance tools using distributed version control and a work-flow following the principle of continuous integration [1] is described. Intershot analysis of plasma diagnostics, Continuous integration, Distributed version control, Data traceability",improved framework for the maintenance of the jet intershot analysis chain at the jet experiment data from routine diagnostics is analysed automatically by a suite of codes within minutes after operation the maintenance of these interdependent codes and the provision of a consistent state of the physics database over many experimental campaigns against a backdrop of continuous hardware and software updates requires well defined maintenance and validation procedures in this paper the development of a new generation of maintenance tools using distributed version control and a work flow following the principle of continuous integration 1 is described intershot analysis of plasma diagnostics continuous integration distributed version control data traceability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
170,0,128,"A Modeling and Verification Approach to the Design of Distributed IMA Architectures Using TTEthernet Integrated Modular Avionics (IMA) architectures complemented with Time-Triggered Ethernet (TTEthernet) provides a strong platform to support the design and deployment of distributed avionic software systems. The complexity of the design and continuous integration of such systems can be managed using a model-based methodology. In this paper, we build on top of our extension of the AADL modeling language to model TTEthernet-based distributed systems and leverage model transformations to enable undertaking the verification of the system models produced with this methodology. In particular, we propose to transform the system models to a model suitable for a simulation with DEVS. We illustrate the proposed approach using an example of a navigation and guidance system and we use this example to show the verification of the contention-freedom property of TTEthernet schedule. Integrated Modular Avionics, TTEthernet, Model transformation, Verification, DEVS, Simulation",a modeling and verification approach to the design of distributed ima architectures using ttethernet integrated modular avionics ima architectures complemented with time triggered ethernet ttethernet provides a strong platform to support the design and deployment of distributed avionic software systems the complexity of the design and continuous integration of such systems can be managed using a model based methodology in this paper we build on top of our extension of the aadl modeling language to model ttethernet based distributed systems and leverage model transformations to enable undertaking the verification of the system models produced with this methodology in particular we propose to transform the system models to a model suitable for a simulation with devs we illustrate the proposed approach using an example of a navigation and guidance system and we use this example to show the verification of the contention freedom property of ttethernet schedule integrated modular avionics ttethernet model transformation verification devs simulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
171,0,197,"MDSplus automated build and distribution system Support of the MDSplus data handling system has been enhanced by the addition of an automated build system which does nightly builds of MDSplus for many computer platforms producing software packages which can now be downloaded using a web browser or via package repositories suitable for automatic updating. The build system was implemented using an extensible continuous integration server product called Hudson which schedules software builds on a collection of VMware based virtual machines. New releases are created based on updates via the MDSplus cvs code repository and versioning are managed using cvs tags and branches. Currently stable, beta and alpha releases of MDSplus are maintained for eleven different platforms including Windows, MacOSX, RedHat Enterprise Linux, Fedora, Ubuntu and Solaris. For some of these platforms, MDSplus packaging has been broken into functional modules so users can pick and choose which MDSplus features they want to install. An added feature to the latest Linux based platforms is the use of package dependencies. When installing MDSplus from the package repositories, any additional required packages used by MDSplus will be installed automatically greatly simplifying the installation of MDSplus. This paper will describe the MDSplus package automated build and distribution system. Data acquisition systems, Data management, Data formats, MDSplus",mdsplus automated build and distribution system support of the mdsplus data handling system has been enhanced by the addition of an automated build system which does nightly builds of mdsplus for many computer platforms producing software packages which can now be downloaded using a web browser or via package repositories suitable for automatic updating the build system was implemented using an extensible continuous integration server product called hudson which schedules software builds on a collection of vmware based virtual machines new releases are created based on updates via the mdsplus cvs code repository and versioning are managed using cvs tags and branches currently stable beta and alpha releases of mdsplus are maintained for eleven different platforms including windows macosx redhat enterprise linux fedora ubuntu and solaris for some of these platforms mdsplus packaging has been broken into functional modules so users can pick and choose which mdsplus features they want to install an added feature to the latest linux based platforms is the use of package dependencies when installing mdsplus from the package repositories any additional required packages used by mdsplus will be installed automatically greatly simplifying the installation of mdsplus this paper will describe the mdsplus package automated build and distribution system data acquisition systems data management data formats mdsplus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
172,0,328,"Systematic scalability assessment for feature oriented multi-tenant services Recent software engineering paradigms such as software product lines, supporting development techniques like feature modeling, and cloud provisioning models such as platform and infrastructure as a service, allow for great flexibility during both software design and deployment, resulting in potentially large cost savings. However, all this flexibility comes with a catch: as the combinatorial complexity of optional design features and deployment variability increases, the difficulty of assessing system qualities such as scalability and quality of service increases too. And if the software itself is not scalable (for instance, because of a specific set of selected features), deploying additional service instances is a futile endeavor. Clearly there is a need to systematically measure the impact of feature selection on scalability, as the potential cost savings can be completely mitigated by the risk of having a system that is unable to meet service demand. In this work, we document our results on systematic load testing for automated quality of service and scalability analysis. The major contribution of our work is tool support and a methodology to analyze the scalability of these distributed, feature oriented multi-tenant software systems in a continuous integration process. We discuss our approach to select features for load testing such that a representative set of feature combinations is used to elicit valuable information on the performance impact and feature interactions. Additionally, we highlight how our methodology and framework for performance and scalability prediction differs from state-of-practice solutions. We take the viewpoint of both the tenant of the service and the service provider, and report on our experiences applying the approach to an industrial use case in the domain of electronic payments. We conclude that the integration of systematic scalability tests in a continuous integration process offers strong advantages to software developers and service providers, such as the ability to quantify the impact of new features in existing service compositions, and the early detection of hidden feature interactions that may negatively affect the overall performance of multi-tenant services. Distributed systems, Scalability, Tool support",systematic scalability assessment for feature oriented multi tenant services recent software engineering paradigms such as software product lines supporting development techniques like feature modeling and cloud provisioning models such as platform and infrastructure as a service allow for great flexibility during both software design and deployment resulting in potentially large cost savings however all this flexibility comes with a catch as the combinatorial complexity of optional design features and deployment variability increases the difficulty of assessing system qualities such as scalability and quality of service increases too and if the software itself is not scalable for instance because of a specific set of selected features deploying additional service instances is a futile endeavor clearly there is a need to systematically measure the impact of feature selection on scalability as the potential cost savings can be completely mitigated by the risk of having a system that is unable to meet service demand in this work we document our results on systematic load testing for automated quality of service and scalability analysis the major contribution of our work is tool support and a methodology to analyze the scalability of these distributed feature oriented multi tenant software systems in a continuous integration process we discuss our approach to select features for load testing such that a representative set of feature combinations is used to elicit valuable information on the performance impact and feature interactions additionally we highlight how our methodology and framework for performance and scalability prediction differs from state of practice solutions we take the viewpoint of both the tenant of the service and the service provider and report on our experiences applying the approach to an industrial use case in the domain of electronic payments we conclude that the integration of systematic scalability tests in a continuous integration process offers strong advantages to software developers and service providers such as the ability to quantify the impact of new features in existing service compositions and the early detection of hidden feature interactions that may negatively affect the overall performance of multi tenant services distributed systems scalability tool support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
173,0,99,"A Current Study on the Limitations of Agile Methods in Industry Using Secure Google Forms The Agile methods favours more communication, continuous integration, rapid delivery of software modules, iterative and incremental approach, but at the same time Agile software development has limitations like lack of upfront planning, lack of sufficient documentation, lack of predictability, etc.. Sometimes these limitations and so many methods make Agile software development more stressful. This work is about finding the current limitations and advantages of Agile software development. For finding the actual limitations beyond the literature, an online survey was conducted with the specified sample size of Agile experienced professionals, then the ANOVA test is applied to satisfy the hypothesis. Agile, Scrum, Survey, SDLC, Software Development",a current study on the limitations of agile methods in industry using secure google forms the agile methods favours more communication continuous integration rapid delivery of software modules iterative and incremental approach but at the same time agile software development has limitations like lack of upfront planning lack of sufficient documentation lack of predictability etc sometimes these limitations and so many methods make agile software development more stressful this work is about finding the current limitations and advantages of agile software development for finding the actual limitations beyond the literature an online survey was conducted with the specified sample size of agile experienced professionals then the anova test is applied to satisfy the hypothesis agile scrum survey sdlc software development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
174,0,307,"Personalized Interactive Storyboarding utilizing Content Based Multimedia Retrieval An explosion of digital multimedia technologies that permit quick and easy uploading of any multimedia file to the web, coupled with the rapid advancement of hardware and software have resulted in petabytes of multimedia data being available on the internet. In this paper, we provide a framework that rapidly integrates these data for personalized storyboarding utilizing Content Based Multimedia Retrieval (CBMR) techniques. A storyboard is a narrative of audio, text, video and images of a particular topic that are linked systematically. People have different abilities to understand a story/topic according to their learning styles coupled with experience, age, knowledge, gender etc. Personalized storyboard multimedia learning help the user dictate the learning process in a creative way through multiple means of representation, expression and engagement. This process involves active learning, both behavioral as well as cognitive. Learning is constructive, and information learned is remembered at a deeper level. The use of multimedia promotes meaningful learning that can be transferred or generalized to other situations. In this paper, various learning styles are discussed. The goal of the research was to design and implement a novel approach that integrates human reasoning with computerized algorithms for multimedia storyboarding for learning. By systematically coupling human reasoning and computerized process, we attempt to minimize the barrier between the human's cognitive model of what they are trying to storyboard and the computers understanding of the user's task. We present our model which utilizes a fusion of content based image retrieval, content based video retrieval, content based audio retrieval, and text based retrieval techniques with human computer interaction based relevance feedback to enhance the learning process through personalized multimedia storyboarding. To illustrate the advantages of this model in a greater detail, we showcased the concepts of this model utilizing the game of cricket. We summarize the paper by discussing the future in this area. Human Computer Interaction, Content Based Multimedia Retrieval, Learning, Storyboarding",personalized interactive storyboarding utilizing content based multimedia retrieval an explosion of digital multimedia technologies that permit quick and easy uploading of any multimedia file to the web coupled with the rapid advancement of hardware and software have resulted in petabytes of multimedia data being available on the internet in this paper we provide a framework that rapidly integrates these data for personalized storyboarding utilizing content based multimedia retrieval cbmr techniques a storyboard is a narrative of audio text video and images of a particular topic that are linked systematically people have different abilities to understand a story topic according to their learning styles coupled with experience age knowledge gender etc personalized storyboard multimedia learning help the user dictate the learning process in a creative way through multiple means of representation expression and engagement this process involves active learning both behavioral as well as cognitive learning is constructive and information learned is remembered at a deeper level the use of multimedia promotes meaningful learning that can be transferred or generalized to other situations in this paper various learning styles are discussed the goal of the research was to design and implement a novel approach that integrates human reasoning with computerized algorithms for multimedia storyboarding for learning by systematically coupling human reasoning and computerized process we attempt to minimize the barrier between the human s cognitive model of what they are trying to storyboard and the computers understanding of the user s task we present our model which utilizes a fusion of content based image retrieval content based video retrieval content based audio retrieval and text based retrieval techniques with human computer interaction based relevance feedback to enhance the learning process through personalized multimedia storyboarding to illustrate the advantages of this model in a greater detail we showcased the concepts of this model utilizing the game of cricket we summarize the paper by discussing the future in this area human computer interaction content based multimedia retrieval learning storyboarding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
175,0,149,"Modeling continuous integration practice differences in industry software development Continuous integration is a software practice where developers integrate frequently, at least daily. While this is an ostensibly simple concept, it does leave ample room for interpretation: what is it the developers integrate with, what happens when they do, and what happens before they do? These are all open questions with regards to the details of how one implements the practice of continuous integration, and it is conceivable that not all such implementations in the industry are alike. In this paper we show through a literature review that there are differences in how the practice of continuous integration is interpreted and implemented from case to case. Based on these findings we propose a descriptive model for documenting and thereby better understanding implementations of the continuous integration practice and their differences. The application of the model to an industry software development project is then described in an illustrative case study. Continuous integration, Agile software development",modeling continuous integration practice differences in industry software development continuous integration is a software practice where developers integrate frequently at least daily while this is an ostensibly simple concept it does leave ample room for interpretation what is it the developers integrate with what happens when they do and what happens before they do these are all open questions with regards to the details of how one implements the practice of continuous integration and it is conceivable that not all such implementations in the industry are alike in this paper we show through a literature review that there are differences in how the practice of continuous integration is interpreted and implemented from case to case based on these findings we propose a descriptive model for documenting and thereby better understanding implementations of the continuous integration practice and their differences the application of the model to an industry software development project is then described in an illustrative case study continuous integration agile software development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
